high_meat,low_meat,medium_meat,pescatarian,plant_based,vegetarian
0.05955757231990925,0.09302325581395349,0.10153148043108338,0.16925694838343733,0.07770845150311968,0.4989222915484969
0.0832865281232448,0.13271282997673112,0.14868009307550348,0.1954585573296959,0.05030891438658429,0.3895530771082404
0.17440350037601696,0.23060094346072332,0.17371983318520545,0.1450058111711219,0.026252820127162096,0.25001709167977026
0.21780338227095336,0.31155918974168373,0.1958743727931611,0.10778665675524995,0.01561048132317413,0.15136591711577774
0.21535114978247358,0.3247358607830951,0.2192355500310752,0.10114978247358608,0.020665009322560598,0.11886264760720945
0.1840899625156185,0.2836318200749688,0.2182423990004165,0.10953769262807164,0.018325697625989172,0.18617242815493545
